,road_Rolling FG,road_Rolling 3P,road_Rolling FT,road_Rolling DR,road_Rolling AST,road_Rolling ST,road_Rolling TO,road_Rolling BL,road_Rolling PTS,road_Rolling AST/TO,road_Rolling 3P%,road_Rolling FG%,road_Rolling FT%,road_SPREAD,home_Rolling FG,home_Rolling 3P,home_Rolling FT,home_Rolling DR,home_Rolling AST,home_Rolling ST,home_Rolling TO,home_Rolling BL,home_Rolling PTS,home_Rolling AST/TO,home_Rolling 3P%,home_Rolling FG%,home_Rolling FT%,home_SPREAD,PLUS_MINUS,Home Team Won?
1508,36.733333333333334,6.766666666666667,15.533333333333333,33.1,19.233333333333334,8.266666666666667,14.666666666666666,4.433333333333334,95.76666666666667,1.3744474913631253,0.3067752859286482,0.4299807831402454,0.7183731006370273,17.0,41.03333333333333,8.1,16.4,33.833333333333336,24.133333333333333,8.966666666666667,12.733333333333333,5.533333333333333,106.56666666666666,2.057619326408026,0.35905536393773463,0.48211260969908276,0.807866010357738,-17.0,16,1
1509,38.8,7.933333333333334,16.6,32.1,21.533333333333335,8.233333333333333,13.3,3.8333333333333335,102.13333333333334,1.8149552613136202,0.3218804760411061,0.44785541708778803,0.7468484356010154,-6.0,37.5,6.166666666666667,15.766666666666667,33.0,21.733333333333334,6.966666666666667,12.466666666666667,4.5,96.93333333333334,1.9000058002999178,0.33975626816187454,0.4397359354725385,0.7302032264557619,6.0,-14,0
1510,37.266666666666666,10.8,19.966666666666665,32.2,23.4,8.966666666666667,15.4,5.2,105.3,1.6220272466823147,0.34140085992596103,0.4491982621250678,0.7155066678471427,-12.0,35.3,6.466666666666667,16.966666666666665,34.4,20.133333333333333,6.3,11.2,5.566666666666666,94.03333333333333,1.9005904743404747,0.3338015033928347,0.41677085749246723,0.7747568010854561,12.0,-10,0
1511,37.63333333333333,8.166666666666666,15.033333333333333,31.7,22.0,7.133333333333334,12.266666666666667,4.933333333333334,98.46666666666667,2.11463807534628,0.33134039198384635,0.4381779845287293,0.7093405226354261,8.0,38.03333333333333,11.7,17.266666666666666,33.166666666666664,22.7,7.6,14.6,4.1,105.03333333333333,1.659461709314651,0.3730445318963345,0.46536563680287807,0.7465365864091541,-8.0,12,1
1512,36.733333333333334,5.866666666666666,16.3,32.03333333333333,22.866666666666667,9.7,15.966666666666667,5.233333333333333,95.63333333333334,1.5358440036093493,0.33597324602355555,0.44857270969564766,0.7340149099816841,-3.5,34.86666666666667,10.433333333333334,14.9,32.03333333333333,20.7,9.133333333333333,15.2,5.666666666666667,95.06666666666666,1.4714692551457254,0.35110759272893677,0.405770494899272,0.6471432058063306,3.5,-10,0
1513,33.5,5.733333333333333,17.233333333333334,30.866666666666667,20.533333333333335,6.766666666666667,14.0,5.766666666666667,89.96666666666667,1.56118865282178,0.3199948772753995,0.4078587290688195,0.7847911135834271,14.5,38.0,10.3,15.3,30.966666666666665,25.8,9.566666666666666,14.0,4.666666666666667,101.6,1.9693016834386794,0.37265860912043686,0.45996182863384466,0.7881254977974141,-14.5,-4,0
1514,36.333333333333336,8.133333333333333,18.066666666666666,34.166666666666664,22.4,6.133333333333334,12.733333333333333,4.266666666666667,98.86666666666666,1.954772585801997,0.3437341454082832,0.4434687099935486,0.7932278581956305,-2.0,39.43333333333333,6.633333333333334,16.8,32.13333333333333,21.633333333333333,7.066666666666666,12.833333333333334,4.033333333333333,102.3,1.9822025659525668,0.3495106623271583,0.46253746685043123,0.7497917787941369,2.0,-27,0
1515,38.166666666666664,6.433333333333334,13.166666666666666,32.0,21.533333333333335,8.566666666666666,14.333333333333334,4.233333333333333,95.93333333333334,1.5967639867872065,0.32390524989909136,0.44967005032026586,0.757651721565384,6.0,36.53333333333333,6.6,18.233333333333334,30.933333333333334,19.533333333333335,7.833333333333333,14.433333333333334,5.066666666666666,97.9,1.4842871711030277,0.3328185003626785,0.4564629936665785,0.7496075760497388,-6.0,7,1
1516,37.06666666666667,8.033333333333333,14.766666666666667,31.866666666666667,23.133333333333333,6.166666666666667,13.466666666666667,6.733333333333333,96.93333333333334,1.8567736239795063,0.40168054416102456,0.461267566702324,0.7214555055447811,-14.5,35.96666666666667,4.766666666666667,21.766666666666666,30.166666666666668,20.966666666666665,7.6,14.366666666666667,3.8,98.46666666666667,1.594942377883554,0.31835888898969406,0.44244155976753713,0.7951665142166431,14.5,-12,0
1517,39.3,9.566666666666666,15.633333333333333,35.86666666666667,21.466666666666665,5.666666666666667,12.866666666666667,3.7333333333333334,103.8,1.7911666476798054,0.3615436049751466,0.4616576540541896,0.8164605771001744,8.0,40.733333333333334,8.433333333333334,20.4,35.03333333333333,21.4,7.2,14.066666666666666,4.666666666666667,110.3,1.675655524261662,0.3656691163675961,0.4563690699464272,0.7698678818333715,-8.0,11,1
